PartitionKey,RowKey,Created,Created@type,Licence,Licence@type,LicenceUrl,LicenceUrl@type,Name,Name@type,ProviderMarket,ProviderMarket@type,ProviderName,ProviderName@type,Source,Source@type,SourceUrl,SourceUrl@type
curriculumWa,curriculumwa:music-year-5-syllabus,2023-10-07T10:00:31.5615771Z,DateTime,,,,,Music Year 5 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:music-year-6-syllabus,2023-10-07T10:00:32.6430123Z,DateTime,,,,,Music Year 6 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:music-year-7-syllabus,2023-10-07T10:00:33.7292058Z,DateTime,,,,,Music Year 7 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:music-year-8-syllabus,2023-10-07T10:00:35.4065262Z,DateTime,,,,,Music Year 8 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:music-year-9-syllabus,2023-10-07T10:00:37.0915106Z,DateTime,,,,,Music Year 9 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:science-ablewa-stage-a,2023-10-07T09:57:56.3393098Z,DateTime,,,,,Science ABLEWA Stage A,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-ablewa-stage-b,2023-10-07T09:57:57.9480351Z,DateTime,,,,,Science ABLEWA Stage B,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-ablewa-stage-c,2023-10-07T09:57:59.5636496Z,DateTime,,,,,Science ABLEWA Stage C,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-ablewa-stage-d,2023-10-07T09:58:01.1319265Z,DateTime,,,,,Science ABLEWA Stage D,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-pre-primary-year-syllabus,2023-10-07T09:58:02.69799Z,DateTime,,,,,Science Pre-primary year Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-1-syllabus,2023-10-07T09:58:04.341851Z,DateTime,,,,,Science Year 1 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-10-syllabus,2023-10-07T09:58:28.2470289Z,DateTime,,,,,Science Year 10 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-2-syllabus,2023-10-07T09:58:06.6252014Z,DateTime,,,,,Science Year 2 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-3-syllabus,2023-10-07T09:58:08.7716989Z,DateTime,,,,,Science Year 3 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-4-syllabus,2023-10-07T09:58:11.089809Z,DateTime,,,,,Science Year 4 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-5-syllabus,2023-10-07T09:58:13.6285618Z,DateTime,,,,,Science Year 5 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-6-syllabus,2023-10-07T09:58:15.9694193Z,DateTime,,,,,Science Year 6 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-7-syllabus,2023-10-07T09:58:18.2725116Z,DateTime,,,,,Science Year 7 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-8-syllabus,2023-10-07T09:58:21.6345661Z,DateTime,,,,,Science Year 8 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:science-year-9-syllabus,2023-10-07T09:58:24.967995Z,DateTime,,,,,Science Year 9 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0005/442238/science.xlsx,String
curriculumWa,curriculumwa:visual-arts-ablewa-stage-a,2023-10-07T10:00:40.6079857Z,DateTime,,,,,Visual Arts ABLEWA Stage A,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-ablewa-stage-b,2023-10-07T10:00:41.3749881Z,DateTime,,,,,Visual Arts ABLEWA Stage B,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-ablewa-stage-c,2023-10-07T10:00:42.1251285Z,DateTime,,,,,Visual Arts ABLEWA Stage C,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-ablewa-stage-d,2023-10-07T10:00:42.9051234Z,DateTime,,,,,Visual Arts ABLEWA Stage D,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-pre-primary-year-syllabus,2023-10-07T10:00:43.6968241Z,DateTime,,,,,Visual Arts Pre-Primary Year Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-1-syllabus,2023-10-07T10:00:44.7624192Z,DateTime,,,,,Visual Arts Year 1 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-10-syllabus,2023-10-07T10:00:57.6257245Z,DateTime,,,,,Visual Arts Year 10 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-2-syllabus,2023-10-07T10:00:45.8001431Z,DateTime,,,,,Visual Arts Year 2 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-3-syllabus,2023-10-07T10:00:46.8651827Z,DateTime,,,,,Visual Arts Year 3 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-4-syllabus,2023-10-07T10:00:47.9860886Z,DateTime,,,,,Visual Arts Year 4 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-5-syllabus,2023-10-07T10:00:49.1165479Z,DateTime,,,,,Visual Arts Year 5 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-6-syllabus,2023-10-07T10:00:50.1698623Z,DateTime,,,,,Visual Arts Year 6 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-7-syllabus,2023-10-07T10:00:51.2542697Z,DateTime,,,,,Visual Arts Year 7 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-8-syllabus,2023-10-07T10:00:53.2251449Z,DateTime,,,,,Visual Arts Year 8 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
curriculumWa,curriculumwa:visual-arts-year-9-syllabus,2023-10-07T10:00:55.4428928Z,DateTime,,,,,Visual Arts Year 9 Syllabus,String,en-AU,String,Western Australia School Curriculum and Standards Authority,String,https://k10outline.scsa.wa.edu.au,String,https://k10outline.scsa.wa.edu.au/__data/assets/excel_doc/0019/442234/arts.xlsx,String
v9AusCurriculum,v9auscurriculum:artdanfy,2023-10-01T12:53:15.9618911Z,DateTime,,,,,Dance Foundation Year,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdany12,2023-10-01T12:53:16.855433Z,DateTime,,,,,Dance Years 1 and 2,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdany34,2023-10-01T12:54:22.7588944Z,DateTime,,,,,Dance Years 3 and 4,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdany56,2023-10-01T12:54:23.7712395Z,DateTime,,,,,Dance Years 5 and 6,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdany78,2023-10-01T12:54:24.9226012Z,DateTime,,,,,Dance Years 7 and 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdany910,2023-10-01T12:54:26.3620982Z,DateTime,,,,,Dance Years 9 and 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdrafy,2023-10-01T12:54:28.3569477Z,DateTime,,,,,Drama Foundation Year,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdray12,2023-10-01T12:54:29.1058326Z,DateTime,,,,,Drama Years 1 and 2,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdray34,2023-10-01T12:54:30.099009Z,DateTime,,,,,Drama Years 3 and 4,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdray56,2023-10-01T12:54:31.7587664Z,DateTime,,,,,Drama Years 5 and 6,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdray78,2023-10-01T12:54:32.8354404Z,DateTime,,,,,Drama Years 7 and 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artdray910,2023-10-01T12:54:34.0809646Z,DateTime,,,,,Drama Years 9 and 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmedfy,2023-10-01T12:54:35.2338649Z,DateTime,,,,,Media Arts Foundation Year,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmedy12,2023-10-01T12:54:36.5259791Z,DateTime,,,,,Media Arts Years 1 and 2,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmedy34,2023-10-01T12:54:38.0175636Z,DateTime,,,,,Media Arts Years 3 and 4,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmedy56,2023-10-01T12:54:38.923499Z,DateTime,,,,,Media Arts Years 5 and 6,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmedy78,2023-10-01T12:54:40.364732Z,DateTime,,,,,Media Arts Years 7 and 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmedy910,2023-10-01T12:54:42.3730068Z,DateTime,,,,,Media Arts Years 9 and 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmusfy,2023-10-01T12:54:43.6165744Z,DateTime,,,,,Music Foundation Year,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmusy12,2023-10-01T12:54:44.2972818Z,DateTime,,,,,Music Years 1 and 2,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmusy34,2023-10-01T12:55:39.1790114Z,DateTime,,,,,Music Years 3 and 4,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmusy56,2023-10-01T12:55:51.7361455Z,DateTime,,,,,Music Years 5 and 6,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmusy78,2023-10-01T12:55:52.5881317Z,DateTime,,,,,Music Years 7 and 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artmusy910,2023-10-01T12:55:53.6785184Z,DateTime,,,,,Music Years 9 and 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artvisfy,2023-10-01T12:55:55.4039051Z,DateTime,,,,,Visual Arts Foundation Year,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artvisy12,2023-10-01T12:55:56.4562849Z,DateTime,,,,,Visual Arts Years 1 and 2,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artvisy34,2023-10-01T12:55:57.6772457Z,DateTime,,,,,Visual Arts Years 3 and 4,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artvisy56,2023-10-01T12:55:58.7005795Z,DateTime,,,,,Visual Arts Years 5 and 6,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artvisy78,2023-10-01T12:56:00.0774172Z,DateTime,,,,,Visual Arts Years 7 and 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:artvisy910,2023-10-01T12:56:01.8736751Z,DateTime,,,,,Visual Arts Years 9 and 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengfy,2023-10-01T12:49:20.0988372Z,DateTime,,,,,English Foundation Year,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy1,2023-10-01T12:49:25.4672782Z,DateTime,,,,,English Year 1,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy10,2023-10-01T12:50:02.665209Z,DateTime,,,,,English Year 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy2,2023-10-01T12:49:30.9428169Z,DateTime,,,,,English Year 2,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy3,2023-10-01T12:49:34.9482342Z,DateTime,,,,,English Year 3,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy4,2023-10-01T12:49:38.656184Z,DateTime,,,,,English Year 4,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy5,2023-10-01T12:49:43.0883135Z,DateTime,,,,,English Year 5,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy6,2023-10-01T12:49:47.2776688Z,DateTime,,,,,English Year 6,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy7,2023-10-01T12:49:50.7436063Z,DateTime,,,,,English Year 7,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy8,2023-10-01T12:49:55.3800469Z,DateTime,,,,,English Year 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:engengy9,2023-10-01T12:49:59.1585588Z,DateTime,,,,,English Year 9,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hascivy10,2023-10-01T12:50:27.9327143Z,DateTime,,,,,Civics and Citizenship 7-10 Year 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hascivy7,2023-10-01T12:50:22.1117961Z,DateTime,,,,,Civics and Citizenship 7-10 Year 7,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hascivy8,2023-10-01T12:50:24.4682027Z,DateTime,,,,,Civics and Citizenship 7-10 Year 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hascivy9,2023-10-01T12:50:26.2792305Z,DateTime,,,,,Civics and Citizenship 7-10 Year 9,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hasecoy10,2023-10-01T12:50:38.5407788Z,DateTime,,,,,Economics and Business 7-10 Year 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hasecoy7,2023-10-01T12:50:30.0440432Z,DateTime,,,,,Economics and Business 7-10 Year 7,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hasecoy8,2023-10-01T12:50:32.6331506Z,DateTime,,,,,Economics and Business 7-10 Year 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hasecoy9,2023-10-01T12:50:35.2835965Z,DateTime,,,,,Economics and Business 7-10 Year 9,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hasgeoy10,2023-10-01T12:50:51.1774568Z,DateTime,,,,,Geography 7-10 Year 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hasgeoy7,2023-10-01T12:50:41.2858821Z,DateTime,,,,,Geography 7-10 Year 7,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hasgeoy8,2023-10-01T12:50:43.9265252Z,DateTime,,,,,Geography 7-10 Year 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hasgeoy9,2023-10-01T12:50:47.3538351Z,DateTime,,,,,Geography 7-10 Year 9,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashasfy,2023-10-01T12:50:06.8878983Z,DateTime,,,,,HASS F-6 Foundation Year,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashasy1,2023-10-01T12:50:08.0693525Z,DateTime,,,,,HASS F-6 Year 1,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashasy2,2023-10-01T12:50:10.2130207Z,DateTime,,,,,HASS F-6 Year 2,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashasy3,2023-10-01T12:50:12.1578033Z,DateTime,,,,,HASS F-6 Year 3,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashasy4,2023-10-01T12:50:14.5786953Z,DateTime,,,,,HASS F-6 Year 4,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashasy5,2023-10-01T12:50:17.1928703Z,DateTime,,,,,HASS F-6 Year 5,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashasy6,2023-10-01T12:50:19.2614457Z,DateTime,,,,,HASS F-6 Year 6,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashisy10,2023-10-01T12:51:11.9457929Z,DateTime,,,,,History 7-10 Year 10,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashisy7,2023-10-01T12:50:54.8449342Z,DateTime,,,,,History 7-10 Year 7,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashisy8,2023-10-01T12:50:59.7148845Z,DateTime,,,,,History 7-10 Year 8,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hashisy9,2023-10-01T12:51:05.4081759Z,DateTime,,,,,History 7-10 Year 9,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
v9AusCurriculum,v9auscurriculum:hpehpefy,2023-10-01T12:51:18.6386144Z,DateTime,,,,,Health and Physical Education Foundation Year,String,en-AU,String,Australian Curriculum V9,String,Curriculum NSW Online API,String,https://curriculum.nsw.edu.au/api/,String
